,binary
2998,True
2999,True
3000,True
3001,False
3002,False
3003,False
3004,False
3005,True
3006,True
3007,True
3008,True
3009,True
3010,True
3011,False
3012,True
3013,True
3014,True
3015,True
3016,True
3017,True
3018,True
3019,True
3020,False
3021,False
3022,True
3023,True
3024,False
3025,False
3026,True
3027,True
3028,True
3029,True
3030,True
3031,False
3032,False
3033,False
3034,False
3035,False
3036,True
3037,True
3038,True
3039,True
3040,True
3041,True
3042,False
3043,False
3044,True
3045,True
3046,True
3047,True
3048,True
3049,True
3050,True
3051,False
3052,False
3053,False
3054,False
3055,False
3056,False
3057,True
3058,True
3059,False
3060,True
3061,True
3062,True
3063,True
3064,True
3065,True
3066,False
3067,True
3068,True
3069,True
3070,True
3071,True
3072,True
3073,False
3074,True
3075,True
3076,True
3077,True
3078,True
3079,False
3080,False
3081,False
3082,False
3083,False
3084,False
3085,True
3086,True
3087,True
3088,True
3089,False
3090,False
3091,False
3092,False
3093,True
3094,True
3095,True
3096,False
3097,False
3098,False
3099,False
3100,False
3101,True
3102,True
3103,True
3104,True
3105,True
3106,True
3107,True
3108,True
3109,True
3110,True
3111,True
3112,True
3113,False
3114,True
3115,True
3116,True
3117,True
3118,True
3119,False
3120,False
3121,True
3122,True
3123,False
3124,False
3125,True
3126,True
3127,True
3128,False
3129,False
3130,False
3131,True
3132,True
3133,True
3134,True
3135,True
3136,True
3137,True
3138,True
3139,True
3140,False
3141,True
3142,True
3143,True
3144,True
3145,False
3146,True
3147,False
3148,False
3149,False
3150,True
3151,True
3152,True
3153,True
3154,True
3155,True
3156,True
3157,False
3158,False
3159,True
3160,True
3161,True
3162,True
3163,True
3164,True
3165,True
3166,True
3167,False
3168,False
3169,True
3170,True
3171,True
3172,True
3173,True
3174,True
3175,True
3176,True
3177,False
3178,False
3179,False
3180,False
3181,False
3182,False
3183,False
3184,False
3185,True
3186,True
3187,True
3188,True
3189,False
3190,False
3191,True
3192,True
3193,False
3194,True
3195,True
3196,True
3197,True
3198,True
3199,True
3200,True
3201,False
3202,False
3203,False
3204,False
3205,False
3206,False
3207,False
3208,False
3209,False
3210,False
3211,True
3212,True
3213,True
3214,True
3215,True
3216,True
3217,False
3218,False
3219,True
3220,True
3221,True
3222,True
3223,True
3224,True
3225,False
3226,True
3227,True
3228,True
3229,True
3230,True
3231,True
3232,True
3233,True
3234,True
3235,True
3236,False
3237,False
3238,True
3239,True
3240,True
3241,True
3242,True
3243,True
3244,True
3245,False
3246,True
3247,True
3248,True
3249,True
3250,False
3251,True
3252,True
3253,True
3254,True
3255,True
3256,True
3257,False
3258,False
3259,False
3260,False
3261,False
3262,False
3263,False
3264,False
3265,False
3266,True
3267,True
3268,True
3269,True
3270,True
3271,True
3272,True
3273,True
3274,True
3275,False
3276,True
3277,True
3278,True
3279,True
3280,True
3281,True
3282,True
3283,False
3284,False
3285,False
3286,False
3287,False
3288,False
3289,False
3290,True
3291,True
3292,True
3293,False
3294,True
3295,True
3296,True
3297,True
3298,False
3299,False
3300,False
3301,True
3302,True
3303,False
3304,False
3305,False
3306,False
3307,False
3308,True
3309,True
3310,True
3311,True
3312,True
3313,False
3314,False
3315,False
3316,False
3317,True
3318,True
3319,True
3320,True
3321,True
3322,True
3323,True
3324,True
3325,True
3326,False
3327,False
3328,False
3329,False
3330,False
3331,False
3332,True
3333,True
3334,True
3335,False
3336,False
3337,True
3338,True
3339,True
3340,True
3341,True
3342,True
3343,False
3344,False
3345,True
3346,False
3347,True
3348,True
3349,True
3350,True
3351,True
3352,True
3353,True
3354,True
3355,True
3356,True
3357,True
3358,False
3359,True
3360,True
3361,True
3362,False
3363,True
3364,True
3365,False
3366,False
3367,False
3368,False
3369,True
3370,True
3371,True
3372,True
3373,True
3374,True
3375,True
3376,False
3377,False
3378,True
3379,True
3380,True
3381,True
3382,True
3383,True
3384,True
3385,True
3386,True
3387,False
3388,False
3389,False
3390,True
3391,True
3392,True
3393,True
3394,True
3395,True
3396,True
3397,True
3398,True
3399,True
3400,True
3401,True
3402,True
3403,True
3404,False
3405,False
3406,False
3407,False
3408,True
3409,True
3410,True
3411,True
3412,True
3413,True
3414,True
3415,False
3416,False
3417,False
3418,False
3419,True
3420,True
3421,True
3422,True
3423,True
3424,True
3425,True
3426,True
3427,False
3428,False
3429,False
3430,True
3431,True
3432,True
3433,True
3434,True
3435,True
3436,True
3437,False
3438,False
3439,False
3440,False
3441,False
3442,True
3443,True
3444,True
3445,True
3446,True
3447,True
3448,True
3449,False
3450,False
3451,False
3452,False
3453,True
3454,True
3455,True
3456,True
3457,True
3458,True
3459,True
3460,True
3461,True
3462,True
3463,True
3464,False
3465,True
3466,True
3467,False
3468,True
3469,True
3470,True
3471,False
3472,False
3473,False
3474,False
3475,True
3476,True
3477,True
3478,True
3479,True
3480,True
3481,True
3482,True
3483,True
3484,True
3485,True
3486,True
3487,False
3488,True
3489,True
3490,True
3491,True
3492,True
3493,True
3494,True
3495,True
3496,True
3497,True
3498,True
3499,True
3500,True
3501,True
3502,True
3503,True
3504,True
3505,True
3506,False
3507,False
3508,False
3509,True
3510,True
3511,True
3512,True
3513,True
3514,True
3515,True
3516,True
3517,True
3518,True
3519,True
3520,True
3521,True
3522,True
3523,True
3524,True
3525,True
3526,True
3527,True
3528,False
3529,True
3530,True
3531,True
3532,True
3533,True
3534,True
3535,True
3536,True
3537,True
3538,True
3539,True
3540,False
3541,False
3542,True
3543,True
3544,True
3545,True
3546,True
3547,True
3548,True
3549,True
3550,True
3551,True
3552,True
3553,True
3554,True
3555,True
3556,True
3557,True
3558,True
3559,True
3560,True
3561,True
3562,True
3563,True
3564,True
3565,True
3566,False
3567,False
3568,True
3569,True
3570,True
3571,True
3572,True
3573,True
3574,True
3575,False
3576,True
3577,True
3578,True
3579,True
3580,True
3581,True
3582,True
3583,True
3584,True
3585,True
3586,True
3587,True
3588,False
3589,False
3590,False
3591,False
3592,False
3593,True
3594,True
3595,True
3596,True
3597,True
3598,True
3599,True
3600,True
3601,True
3602,True
3603,False
3604,True
3605,True
3606,True
3607,True
3608,True
3609,True
3610,True
3611,False
3612,False
3613,False
3614,False
3615,False
3616,True
3617,True
3618,True
3619,True
3620,True
3621,True
3622,True
3623,True
3624,False
3625,True
3626,True
3627,True
3628,True
3629,True
3630,True
3631,True
3632,True
3633,True
3634,True
3635,False
3636,True
3637,False
3638,False
3639,False
3640,True
3641,True
3642,True
3643,True
3644,False
3645,False
3646,False
3647,False
3648,False
3649,True
3650,True
3651,True
3652,True
3653,False
3654,False
3655,True
3656,True
3657,True
3658,False
3659,False
3660,False
3661,False
3662,False
3663,False
3664,False
3665,False
3666,True
3667,True
3668,True
3669,True
3670,True
3671,True
3672,True
3673,True
3674,True
3675,True
3676,True
3677,True
3678,True
3679,True
3680,True
3681,False
3682,False
3683,False
3684,False
3685,True
3686,True
3687,True
3688,True
3689,True
3690,True
3691,True
3692,True
3693,True
3694,True
3695,True
3696,True
3697,True
3698,True
3699,True
3700,True
3701,True
3702,True
3703,True
3704,True
3705,True
3706,False
3707,False
3708,False
3709,True
3710,True
3711,True
3712,True
3713,True
3714,False
3715,True
3716,False
3717,True
3718,True
3719,True
3720,True
3721,True
3722,True
3723,True
3724,True
3725,True
3726,False
3727,False
3728,True
3729,True
3730,True
3731,True
3732,True
3733,True
3734,True
3735,True
3736,True
3737,True
3738,True
3739,True
3740,True
3741,True
3742,False
3743,False
3744,True
3745,True
3746,True
3747,True
3748,True
3749,True
3750,True
3751,True
3752,True
3753,True
3754,False
3755,True
3756,True
3757,True
3758,True
3759,True
3760,True
3761,True
3762,True
3763,True
3764,True
3765,True
3766,True
3767,False
3768,True
3769,True
3770,False
3771,True
3772,True
3773,True
3774,False
3775,False
3776,True
3777,True
3778,True
3779,True
3780,False
3781,True
3782,True
3783,True
3784,True
3785,False
3786,False
3787,False
3788,False
3789,True
3790,False
3791,True
3792,True
3793,True
3794,True
3795,True
3796,True
3797,True
3798,False
3799,False
3800,True
3801,True
3802,False
3803,True
3804,True
3805,True
3806,True
3807,True
3808,True
3809,True
3810,True
3811,True
3812,True
3813,True
3814,True
3815,True
3816,False
3817,False
3818,True
3819,True
3820,True
3821,True
3822,False
3823,True
3824,True
3825,True
3826,True
3827,True
3828,True
3829,True
3830,True
3831,True
3832,False
3833,False
3834,False
3835,True
3836,True
3837,True
3838,True
3839,True
3840,False
3841,True
3842,True
3843,True
3844,True
3845,True
3846,False
3847,True
3848,True
3849,True
3850,True
3851,False
3852,False
3853,True
3854,True
3855,True
3856,True
3857,True
3858,True
3859,True
3860,True
3861,True
3862,False
3863,False
3864,False
3865,False
3866,False
3867,True
3868,True
3869,True
3870,True
3871,True
3872,True
3873,True
3874,True
3875,True
3876,True
3877,True
3878,True
3879,False
3880,True
3881,True
3882,True
3883,True
3884,True
3885,False
3886,False
3887,True
3888,True
3889,True
3890,True
3891,True
3892,True
3893,True
3894,True
3895,True
3896,True
3897,True
3898,False
3899,False
3900,False
3901,True
3902,True
3903,True
3904,True
3905,True
3906,True
3907,True
3908,True
3909,True
3910,True
3911,True
3912,True
3913,True
3914,True
3915,False
3916,True
3917,True
3918,True
3919,True
3920,True
3921,True
3922,True
3923,False
3924,False
3925,False
3926,False
3927,True
3928,True
3929,True
3930,True
3931,True
3932,True
3933,True
3934,True
3935,False
3936,True
3937,True
3938,True
3939,True
3940,False
3941,False
3942,True
3943,True
3944,True
3945,True
3946,True
3947,True
3948,True
3949,True
3950,True
3951,True
3952,True
3953,True
3954,True
3955,True
3956,True
3957,True
3958,False
3959,False
3960,True
3961,True
3962,True
3963,True
3964,True
3965,True
3966,True
3967,False
3968,True
3969,True
3970,True
3971,True
3972,True
3973,True
3974,True
3975,True
3976,True
3977,True
3978,True
3979,False
3980,False
3981,False
3982,False
3983,False
3984,False
3985,False
3986,False
3987,False
3988,True
3989,True
3990,True
3991,True
3992,True
3993,True
3994,True
3995,True
3996,True
3997,False
3998,True
3999,True
4000,True
4001,True
4002,True
4003,False
4004,True
4005,True
4006,True
4007,True
4008,True
4009,True
4010,True
4011,False
4012,True
4013,True
4014,True
4015,True
4016,True
4017,True
4018,True
4019,False
4020,True
4021,True
4022,True
4023,True
4024,True
4025,True
4026,True
4027,True
4028,True
4029,True
4030,True
4031,True
4032,True
4033,True
4034,True
4035,False
4036,True
4037,True
4038,True
4039,True
4040,True
4041,True
4042,True
4043,True
4044,True
4045,True
4046,True
4047,True
4048,True
4049,False
4050,False
4051,True
4052,True
4053,False
4054,True
4055,True
4056,True
4057,True
4058,True
4059,True
4060,True
4061,True
4062,False
4063,True
4064,True
4065,True
4066,True
4067,True
4068,False
4069,True
4070,True
4071,True
4072,True
4073,True
4074,True
4075,True
4076,True
4077,True
4078,True
4079,True
4080,True
4081,True
4082,True
4083,True
4084,True
4085,True
4086,True
4087,True
4088,True
4089,False
4090,False
4091,True
4092,True
4093,False
4094,True
4095,True
4096,True
4097,True
4098,True
4099,True
4100,True
4101,False
4102,False
4103,False
4104,False
4105,False
4106,True
4107,True
4108,True
4109,True
4110,True
4111,True
4112,True
4113,False
4114,False
4115,True
4116,True
4117,True
4118,True
4119,True
4120,True
4121,True
4122,True
4123,True
4124,True
4125,True
4126,False
4127,False
4128,True
4129,True
4130,True
4131,True
4132,True
4133,True
4134,True
4135,True
4136,True
4137,False
4138,True
4139,True
4140,True
4141,True
4142,True
4143,True
4144,True
4145,True
4146,True
4147,True
4148,True
4149,True
4150,False
4151,False
4152,False
4153,False
4154,False
4155,False
4156,True
4157,True
4158,True
4159,True
4160,True
4161,True
4162,True
4163,True
4164,False
4165,False
4166,False
4167,False
4168,False
4169,True
4170,True
4171,True
4172,False
4173,False
4174,False
4175,True
4176,False
4177,True
4178,True
4179,True
4180,True
4181,True
4182,True
4183,True
4184,True
4185,True
4186,False
4187,True
4188,True
4189,True
4190,True
4191,True
4192,True
4193,True
4194,True
4195,True
4196,True
4197,False
4198,False
4199,True
4200,True
4201,True
4202,True
4203,True
4204,True
4205,True
4206,True
4207,True
4208,True
4209,True
4210,True
4211,False
4212,True
4213,True
4214,True
4215,True
4216,False
4217,False
4218,False
4219,True
4220,True
4221,True
4222,True
4223,False
4224,True
4225,True
4226,True
4227,True
4228,False
4229,False
4230,False
4231,False
4232,False
4233,True
4234,True
4235,True
4236,True
4237,True
4238,False
4239,True
4240,True
4241,True
4242,True
4243,True
4244,True
4245,True
4246,False
4247,False
4248,False
4249,False
4250,False
4251,False
4252,True
4253,True
4254,True
4255,True
4256,True
4257,True
4258,True
4259,True
4260,True
4261,True
4262,True
4263,True
4264,True
4265,True
4266,True
4267,True
4268,False
4269,False
4270,True
4271,True
4272,True
4273,True
4274,True
4275,True
4276,False
4277,False
4278,True
4279,True
4280,True
4281,True
4282,True
4283,False
4284,True
4285,True
4286,True
4287,True
4288,True
4289,True
4290,True
4291,True
4292,True
4293,True
4294,True
4295,True
4296,True
4297,False
4298,True
4299,True
4300,True
4301,True
4302,True
4303,True
4304,True
4305,True
4306,True
4307,False
4308,True
4309,True
4310,True
4311,True
4312,True
4313,False
4314,True
4315,True
4316,False
4317,False
4318,False
4319,False
4320,True
4321,True
4322,False
4323,False
4324,False
4325,True
4326,True
4327,True
4328,True
4329,True
4330,True
4331,True
4332,True
4333,True
4334,True
4335,True
4336,True
4337,True
4338,False
4339,False
4340,False
4341,False
4342,True
4343,True
4344,True
4345,True
4346,False
4347,True
4348,True
4349,True
4350,True
4351,True
4352,True
4353,True
4354,True
4355,True
4356,True
4357,True
4358,True
4359,True
4360,True
4361,True
4362,True
4363,False
4364,False
4365,True
4366,True
4367,True
4368,True
4369,True
4370,True
4371,True
4372,True
4373,False
4374,False
4375,False
4376,False
4377,True
4378,True
4379,True
4380,False
4381,False
4382,False
4383,False
4384,True
4385,True
4386,True
4387,True
4388,True
4389,True
4390,True
4391,True
4392,False
4393,False
4394,False
4395,False
4396,False
4397,True
4398,True
4399,True
4400,False
4401,False
4402,False
4403,False
4404,True
4405,True
4406,True
4407,True
4408,True
4409,True
4410,True
4411,True
4412,True
4413,True
4414,True
4415,True
4416,True
4417,True
4418,True
4419,False
4420,False
4421,False
4422,False
4423,False
4424,False
4425,False
4426,False
4427,True
4428,True
4429,True
4430,True
4431,False
4432,False
4433,False
