,binary
46767,False
46768,False
46769,False
46770,False
46771,False
46772,False
46773,True
46774,False
46775,False
46776,False
46777,False
46778,False
46779,False
46780,True
46781,True
46782,True
46783,True
46784,False
46785,False
46786,False
46787,False
46788,False
46789,False
46790,False
46791,False
46792,False
46793,False
46794,True
46795,False
46796,False
46797,False
46798,False
46799,False
46800,False
46801,False
46802,False
46803,False
46804,False
46805,True
46806,True
46807,False
46808,False
46809,False
46810,False
46811,False
46812,False
46813,False
46814,False
46815,False
46816,False
46817,False
46818,False
46819,False
46820,False
46821,False
46822,False
46823,False
46824,True
46825,False
46826,False
46827,False
46828,False
46829,False
46830,False
46831,True
46832,False
46833,False
46834,False
46835,False
46836,False
46837,False
46838,False
46839,False
46840,False
46841,False
46842,True
46843,False
46844,False
46845,False
46846,False
46847,False
46848,False
46849,False
46850,False
46851,False
46852,False
46853,False
46854,False
46855,False
46856,False
46857,False
46858,True
46859,False
46860,False
46861,True
46862,False
46863,False
46864,False
46865,False
46866,False
46867,False
46868,False
46869,False
46870,False
46871,False
46872,False
46873,False
46874,False
46875,False
46876,False
46877,False
46878,False
46879,False
46880,False
46881,False
46882,True
46883,False
46884,False
46885,False
46886,False
46887,False
46888,False
46889,False
46890,False
46891,False
46892,False
46893,False
46894,False
46895,True
46896,False
46897,False
46898,False
46899,False
46900,True
46901,True
46902,False
46903,False
46904,False
46905,False
46906,False
46907,False
46908,False
46909,False
46910,False
46911,True
46912,True
46913,False
46914,True
46915,True
46916,True
46917,True
46918,False
46919,False
46920,False
46921,False
46922,True
46923,False
46924,False
46925,False
46926,True
46927,True
46928,False
46929,True
46930,False
46931,False
46932,False
46933,False
46934,False
46935,False
46936,False
46937,False
46938,False
46939,False
46940,False
46941,False
46942,False
46943,False
46944,False
46945,False
46946,False
46947,False
46948,False
46949,False
46950,False
46951,False
46952,False
46953,False
46954,False
46955,False
46956,False
46957,False
46958,False
46959,False
46960,False
46961,False
46962,False
46963,True
46964,False
46965,False
46966,False
46967,False
46968,False
46969,False
46970,False
46971,False
46972,False
46973,False
46974,False
46975,False
46976,False
46977,False
46978,False
46979,False
46980,False
46981,False
46982,False
46983,False
46984,False
46985,False
46986,False
46987,False
46988,False
46989,False
46990,True
46991,True
46992,False
46993,False
46994,False
46995,False
46996,False
46997,False
46998,False
46999,True
47000,False
47001,False
47002,False
47003,False
47004,False
47005,False
47006,False
47007,False
47008,False
47009,False
47010,False
47011,False
47012,False
47013,False
47014,False
47015,False
47016,False
47017,False
47018,False
47019,False
47020,True
47021,True
47022,True
47023,False
47024,False
47025,False
47026,False
47027,False
47028,False
47029,False
47030,False
47031,False
47032,False
47033,False
47034,True
47035,False
47036,False
47037,False
47038,False
47039,False
47040,False
47041,False
47042,False
47043,False
47044,False
47045,False
47046,False
47047,False
47048,False
47049,False
47050,False
47051,False
47052,False
47053,False
47054,False
47055,False
47056,False
47057,False
47058,True
47059,False
47060,False
47061,False
47062,False
47063,True
47064,False
47065,False
47066,False
47067,False
47068,False
47069,True
47070,False
47071,False
47072,False
47073,False
47074,False
47075,False
47076,False
47077,False
47078,True
47079,False
47080,False
47081,False
47082,False
47083,False
47084,False
47085,False
47086,False
47087,False
47088,False
47089,False
47090,False
47091,False
47092,False
47093,False
47094,False
47095,False
47096,False
47097,False
47098,False
47099,False
47100,True
47101,True
47102,True
47103,True
47104,False
47105,False
47106,False
47107,False
47108,False
47109,False
47110,False
47111,False
47112,False
47113,False
47114,False
47115,False
47116,False
47117,False
47118,True
47119,False
47120,False
47121,False
47122,True
47123,True
47124,True
47125,False
47126,False
47127,False
47128,False
47129,False
47130,False
47131,False
47132,False
47133,False
47134,False
47135,False
47136,False
47137,False
47138,False
47139,False
47140,True
47141,False
47142,False
47143,False
47144,False
47145,False
47146,False
47147,False
47148,False
47149,False
47150,False
47151,False
47152,False
47153,False
47154,False
47155,True
47156,False
47157,False
47158,False
47159,True
47160,False
47161,True
47162,True
47163,False
47164,False
47165,False
47166,False
47167,False
47168,False
47169,False
47170,True
47171,True
47172,False
47173,False
47174,False
47175,False
47176,False
47177,False
47178,True
47179,False
47180,False
47181,False
47182,False
47183,True
47184,True
47185,False
47186,False
47187,False
47188,False
47189,True
47190,True
47191,False
47192,False
47193,False
47194,False
47195,True
47196,False
47197,False
47198,False
47199,True
47200,False
47201,False
47202,False
47203,False
47204,False
47205,True
47206,False
47207,False
47208,False
47209,False
47210,False
47211,False
47212,True
47213,False
47214,False
47215,False
47216,False
47217,False
47218,False
47219,False
47220,False
47221,False
47222,False
47223,False
47224,True
47225,True
47226,True
47227,True
47228,True
47229,False
47230,False
47231,False
47232,False
47233,False
47234,False
47235,False
47236,False
47237,False
47238,False
47239,False
47240,True
47241,False
47242,False
47243,False
47244,False
47245,False
47246,False
47247,False
47248,False
47249,False
47250,False
47251,False
47252,False
47253,False
47254,False
47255,False
47256,False
47257,False
47258,True
47259,False
47260,False
47261,False
47262,False
47263,False
47264,False
47265,False
47266,False
47267,False
47268,False
47269,False
47270,False
47271,False
47272,False
47273,False
47274,False
47275,False
47276,False
47277,False
47278,False
47279,False
47280,False
47281,False
47282,False
47283,False
47284,True
47285,False
47286,False
47287,False
47288,False
47289,False
47290,True
47291,False
47292,False
47293,False
47294,False
47295,False
47296,False
47297,False
47298,True
47299,True
47300,False
47301,False
47302,False
47303,False
47304,False
47305,False
47306,False
47307,False
47308,False
47309,False
47310,False
47311,False
47312,False
47313,False
47314,False
47315,False
47316,True
47317,False
47318,False
47319,False
47320,False
47321,False
47322,False
47323,False
47324,False
47325,False
47326,False
47327,False
47328,False
47329,False
47330,False
47331,False
47332,False
47333,False
47334,False
47335,True
47336,False
47337,False
47338,False
47339,False
47340,False
47341,False
47342,False
47343,False
47344,False
47345,True
47346,False
47347,False
47348,False
47349,False
47350,False
47351,False
47352,False
47353,False
47354,False
47355,False
47356,False
47357,False
47358,True
47359,False
47360,False
47361,False
47362,False
47363,False
47364,False
47365,False
47366,False
47367,True
47368,True
47369,False
47370,False
47371,True
47372,False
47373,False
47374,False
47375,False
47376,False
47377,False
47378,False
47379,False
47380,True
47381,True
47382,False
47383,False
47384,False
47385,False
47386,False
47387,False
47388,False
47389,False
47390,False
47391,False
47392,False
47393,False
47394,False
47395,False
47396,False
47397,False
47398,False
47399,False
47400,True
47401,False
47402,False
47403,False
47404,False
47405,False
47406,False
47407,False
47408,False
47409,False
47410,False
47411,False
47412,False
47413,False
47414,False
47415,False
47416,True
47417,False
47418,False
47419,False
47420,True
47421,False
47422,False
47423,False
47424,False
47425,False
47426,False
47427,False
47428,False
47429,False
47430,False
47431,False
47432,False
47433,False
47434,False
47435,False
47436,False
47437,False
47438,False
47439,True
47440,False
47441,True
47442,False
47443,False
47444,False
47445,False
47446,False
47447,False
47448,False
47449,True
47450,False
47451,False
47452,False
47453,False
47454,False
47455,False
47456,False
47457,False
47458,False
47459,True
47460,False
47461,False
47462,False
47463,True
47464,False
47465,False
47466,False
47467,False
47468,False
47469,False
47470,False
47471,False
47472,False
47473,False
47474,True
47475,True
47476,False
47477,False
47478,False
47479,False
47480,False
47481,False
47482,False
47483,True
47484,True
47485,False
47486,False
47487,False
47488,False
47489,False
47490,False
47491,True
47492,False
47493,False
47494,False
47495,False
47496,False
47497,False
47498,False
47499,False
47500,False
47501,False
47502,False
47503,False
47504,False
47505,False
47506,True
47507,False
47508,False
47509,False
47510,False
47511,False
47512,False
47513,False
47514,False
47515,False
47516,True
47517,False
47518,False
47519,False
47520,False
47521,False
47522,False
47523,False
47524,False
47525,True
47526,True
47527,False
47528,False
47529,False
47530,False
47531,False
47532,False
47533,False
47534,False
47535,False
47536,False
47537,False
47538,False
47539,True
47540,False
47541,False
47542,False
47543,False
47544,False
47545,True
47546,True
47547,True
47548,False
47549,False
47550,True
47551,False
47552,False
47553,False
47554,False
47555,False
47556,True
47557,False
47558,False
47559,True
47560,False
47561,False
47562,False
47563,False
47564,False
47565,False
47566,False
47567,False
47568,False
47569,False
47570,True
47571,True
47572,True
47573,True
47574,True
47575,False
47576,False
47577,False
47578,False
47579,False
47580,False
47581,False
47582,False
47583,True
47584,True
47585,False
47586,True
47587,False
47588,False
47589,False
47590,True
47591,False
47592,False
47593,False
47594,False
47595,False
47596,False
47597,False
47598,False
47599,False
47600,False
47601,False
47602,False
47603,False
47604,False
47605,True
47606,True
47607,False
47608,False
47609,False
47610,False
47611,False
47612,False
47613,False
47614,False
47615,False
47616,False
47617,False
47618,False
47619,False
47620,False
47621,True
47622,False
47623,False
47624,False
47625,False
47626,True
47627,False
47628,False
47629,False
47630,False
47631,True
47632,False
47633,False
47634,False
47635,False
47636,False
47637,False
47638,False
47639,False
47640,False
47641,True
47642,False
47643,False
47644,False
47645,False
47646,False
47647,False
47648,False
47649,False
47650,False
47651,False
47652,False
47653,False
47654,False
47655,False
47656,False
47657,False
47658,False
47659,True
47660,False
47661,False
47662,True
47663,False
47664,False
47665,False
47666,True
47667,False
47668,False
47669,True
47670,True
47671,False
47672,False
47673,False
47674,False
47675,False
47676,False
47677,False
47678,False
47679,False
47680,False
47681,False
47682,False
47683,False
47684,False
47685,False
47686,True
47687,False
47688,False
47689,False
47690,False
47691,False
47692,False
47693,False
47694,False
47695,False
47696,True
47697,False
47698,False
47699,False
47700,False
47701,False
47702,False
47703,False
47704,False
47705,False
47706,False
47707,False
47708,False
47709,False
47710,False
47711,True
47712,True
47713,False
47714,False
47715,False
47716,False
47717,False
47718,False
47719,True
47720,False
47721,False
47722,True
47723,True
47724,False
47725,False
47726,False
47727,False
47728,False
47729,False
47730,False
47731,False
47732,False
47733,False
47734,False
47735,False
47736,False
47737,False
47738,False
47739,False
47740,False
47741,False
47742,False
47743,False
47744,False
47745,False
47746,False
47747,False
47748,False
47749,False
47750,False
47751,True
47752,False
47753,False
47754,True
47755,False
47756,False
47757,False
47758,False
47759,False
47760,False
47761,False
